净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态
2022-11-25,0.446,0.446,-0.45,限制大额申购,开放赎回
2022-11-28,0.445,0.445,-0.22,限制大额申购,开放赎回
2022-11-29,0.454,0.454,2.02,限制大额申购,开放赎回
2022-11-30,0.466,0.466,2.64,限制大额申购,开放赎回
2022-12-01,0.469,0.469,0.64,限制大额申购,开放赎回
2022-12-02,0.466,0.466,-0.64,限制大额申购,开放赎回
2022-12-05,0.451,0.451,-3.22,限制大额申购,开放赎回
2022-12-06,0.439,0.439,-2.66,限制大额申购,开放赎回
2022-12-07,0.442,0.442,0.68,限制大额申购,开放赎回
2022-12-08,0.439,0.439,-0.68,限制大额申购,开放赎回
2022-12-09,0.435,0.435,-0.91,限制大额申购,开放赎回
2022-12-12,0.436,0.436,0.23,限制大额申购,开放赎回
2022-12-13,0.446,0.446,2.29,限制大额申购,开放赎回
2022-12-14,0.447,0.447,0.22,限制大额申购,开放赎回
2022-12-15,0.438,0.438,-2.01,限制大额申购,开放赎回
2022-12-16,0.437,0.437,-0.23,限制大额申购,开放赎回
2022-12-19,0.434,0.434,-0.69,限制大额申购,开放赎回
2022-12-20,0.439,0.439,1.15,限制大额申购,开放赎回
2022-12-21,0.442,0.442,0.68,限制大额申购,开放赎回
2022-12-22,0.436,0.436,-1.36,限制大额申购,开放赎回
